anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Chinese-Traditional Word
0,0,0,0,1,0,1,0,0,1,骨髓
0,1,0,1,1,0,1,0,1,1,結婚
0,0,0,0,0,0,0,0,0,0,沼澤
0,0,0,0,0,0,1,0,0,1,元帥
0,0,0,0,0,0,0,0,0,0,市場
1,0,0,0,0,0,0,0,0,0,武術
0,0,0,0,0,1,0,0,0,0,鞅
0,0,0,1,0,1,0,1,0,0,烈士
0,0,0,1,0,1,0,1,0,0,殉道
0,0,0,0,0,0,1,0,1,0,奇蹟
0,0,0,0,1,0,1,0,0,0,奇妙
0,0,0,0,1,0,1,0,0,0,奇妙地
0,0,0,0,0,0,1,0,0,0,男性
0,0,0,0,0,0,0,0,0,0,陽剛之氣
0,0,0,0,0,0,0,0,0,0,糊狀物
0,0,0,0,0,0,0,0,0,0,面具
1,0,1,1,0,1,0,0,0,0,受虐狂
0,0,0,0,0,0,0,0,0,0,石匠
0,0,0,0,0,0,0,0,0,0,化裝舞會
0,0,0,0,0,0,0,0,0,0,大量的
1,0,1,1,0,1,0,1,0,0,屠殺
0,0,0,0,1,0,1,0,0,0,按摩
0,0,0,0,0,0,0,0,0,0,大量的
0,0,0,0,0,0,1,0,0,0,掌握
0,0,0,0,0,0,0,0,0,0,主謀
0,0,0,0,1,0,1,0,0,0,傑作
1,0,0,0,1,0,1,0,0,1,掌握
0,0,0,0,0,0,0,0,0,0,手淫
0,0,0,0,0,0,0,0,0,0,手淫
0,0,0,0,0,0,0,0,0,0,墊
0,0,0,0,0,0,0,0,0,0,匹配
0,0,0,0,0,0,0,0,0,0,匹配
0,1,0,0,0,0,0,0,0,0,媒人
0,0,0,0,0,0,1,0,0,1,伴侶
0,0,0,0,0,0,0,0,0,0,材料
0,0,0,0,0,1,0,0,0,0,唯物主義
0,0,1,0,0,1,0,0,0,0,唯物主義者
0,0,0,0,0,0,0,0,0,0,唯物主義的
0,0,0,0,0,0,0,0,0,0,物質性
0,0,0,0,0,0,0,0,0,0,實現
0,0,0,0,0,0,0,0,0,0,重大
0,0,0,0,0,0,0,0,0,0,材料
0,0,0,0,0,0,0,0,0,0,物料
0,1,0,0,0,1,1,0,0,0,母體
0,0,0,0,0,0,0,0,0,0,產假
0,0,0,0,0,0,0,0,0,1,數學的
0,0,0,0,0,0,0,0,0,0,數學家
0,0,0,0,0,0,0,0,0,0,數學
0,0,0,0,0,0,0,0,0,0,預科
0,1,0,0,1,0,1,0,0,1,婚姻
0,0,0,0,0,0,0,0,0,0,矩陣
0,0,0,0,0,0,1,0,0,1,護士長
0,0,0,0,0,0,0,0,0,0,無光澤
0,0,0,0,0,0,0,0,0,0,事情
0,0,0,0,0,0,0,0,0,0,消光
0,0,0,0,0,0,0,0,0,0,床墊
0,0,0,0,0,0,0,0,0,0,成熟
0,0,0,0,0,0,0,0,0,0,到期
0,0,0,0,0,0,0,1,0,0,陵
0,0,0,0,0,0,0,0,0,0,紫紅色
0,0,0,0,0,0,0,0,0,1,格言
0,0,0,0,0,0,1,0,0,0,最大
0,0,0,0,0,0,1,0,0,0,市長
0,0,0,0,0,0,0,0,0,0,迷宮
0,0,0,0,0,0,0,0,0,0,蜂蜜酒
0,0,0,0,0,0,1,0,0,0,草地
0,0,0,0,0,0,0,0,0,0,一頓飯
0,0,0,0,0,0,0,0,0,0,蜿蜒
0,0,0,0,0,1,0,0,0,0,彎曲
0,0,0,0,0,0,0,0,0,0,意義
0,0,0,0,0,1,0,1,0,0,無意義的
0,0,0,0,0,0,0,0,0,0,方法
0,0,0,0,0,0,0,0,0,0,與此同時
0,0,1,1,0,1,0,1,0,0,麻疹
0,0,0,0,0,0,0,0,0,0,可測量的
0,0,0,0,0,0,0,0,0,1,措施
0,0,0,0,0,0,1,0,0,1,測量的
0,0,0,0,0,0,0,0,0,0,測量
0,0,0,0,0,0,0,0,0,0,測量
0,0,0,0,0,0,0,0,0,0,肉
0,0,0,0,0,0,0,0,0,0,機械
0,0,0,0,0,0,0,0,0,0,機械的
0,0,0,0,0,0,0,0,0,0,機制
0,1,0,0,1,0,1,0,1,1,勳章
0,0,0,0,0,0,0,0,0,0,獎章
0,0,0,0,0,0,0,0,0,0,獎牌獲得者
1,0,0,0,0,1,0,0,0,0,插手
0,0,0,0,0,0,0,0,0,0,插手
0,0,0,0,0,0,0,0,0,0,媒體
0,0,0,0,0,0,0,0,0,0,內側
0,0,0,0,0,0,0,0,0,0,中位數
0,1,0,0,0,0,1,0,0,1,調解
0,0,0,0,0,0,1,0,0,0,調解
0,1,0,0,0,0,1,0,0,1,調解員
0,1,0,1,0,0,1,0,0,1,醫療的
0,0,0,0,0,0,0,0,0,0,藥用
0,0,0,0,0,0,0,0,0,0,藥物
0,0,0,0,0,0,0,0,0,0,中世紀
0,0,0,0,0,1,0,0,0,0,平庸
0,0,0,0,0,1,0,0,0,0,平庸
0,1,0,0,1,0,1,0,0,1,幽思
0,0,0,0,0,0,0,0,0,0,冥想
0,0,0,0,0,0,0,0,0,0,沉思的
0,0,0,0,0,0,1,0,0,0,地中海
0,0,0,0,0,0,0,0,0,0,中等的
0,0,0,0,0,0,1,0,0,0,混合泳
0,0,0,0,0,0,0,1,0,0,溫順
0,0,0,0,0,0,0,0,0,0,遇見
0,0,0,0,0,0,0,0,0,0,會議
0,0,0,0,0,1,0,1,0,0,憂鬱的
0,0,0,0,0,1,0,1,0,0,憂鬱
0,0,0,1,0,1,0,0,0,0,近戰
0,0,0,0,0,0,0,0,0,0,悠揚的
1,0,0,0,0,1,0,1,0,0,情節劇
0,0,0,0,0,0,0,0,0,0,情節劇
0,0,0,0,0,0,0,0,0,0,旋律
0,0,0,0,0,0,0,0,0,0,熔化
0,0,0,0,0,1,0,1,0,0,崩潰
0,0,0,0,0,0,0,0,0,0,融化
0,0,0,0,0,0,0,0,0,0,成員
0,0,0,0,0,0,0,0,0,0,膜
0,0,0,0,0,0,1,0,0,0,紀念
0,0,0,0,0,0,0,0,0,0,備忘錄
0,0,0,0,0,0,0,0,0,0,回憶錄
0,0,0,0,0,0,0,0,0,0,紀念品
0,0,0,0,1,0,1,0,1,1,難忘
0,0,0,0,0,0,0,0,0,0,備忘錄
0,0,0,0,0,0,0,0,0,0,紀念館
0,0,0,0,0,0,0,1,0,0,紀念館
0,0,0,0,0,0,0,0,0,0,記住
0,0,0,0,0,0,0,0,0,0,記憶
1,0,0,1,0,1,0,0,0,0,威脅
1,0,0,1,0,1,0,0,0,0,來勢洶洶
0,0,0,0,0,0,0,0,0,0,動物園
0,0,0,0,0,0,0,0,0,0,修補
0,0,0,0,0,0,1,0,0,0,修補
0,0,0,0,0,1,0,0,0,0,卑微的
0,0,0,0,0,0,0,0,0,0,彎月面
0,0,0,0,0,0,1,0,0,0,月經
0,0,0,0,0,0,0,0,0,0,月經
0,0,0,0,0,0,0,0,0,0,精神的
0,0,0,0,0,0,0,0,0,0,提到
0,0,0,0,0,0,1,0,0,1,導師
0,0,0,0,0,0,0,0,0,0,菜單
0,0,0,0,0,0,0,0,0,0,喵
0,0,0,0,0,0,0,0,0,0,商業的
0,0,0,1,0,1,0,0,0,0,僱傭兵
0,0,0,0,0,0,0,0,0,0,商品
0,0,0,0,0,0,0,0,0,1,商人
0,0,0,0,0,0,1,0,0,0,仁慈
0,0,0,1,0,1,0,0,0,0,無情
0,0,0,0,0,0,0,0,0,0,善變的
0,0,0,0,0,0,1,0,0,0,憐憫
0,0,0,0,0,0,0,0,0,0,僅僅是
0,1,0,0,0,0,1,0,0,0,合併
0,0,0,0,0,0,0,0,0,0,子午線
0,0,0,0,0,0,0,0,0,0,經向
0,0,0,0,0,0,1,0,0,1,優點
0,0,0,0,1,0,1,0,0,1,立功
0,0,0,0,0,0,0,0,0,0,美人魚
0,0,0,0,1,0,1,0,1,0,歡樂
0,0,0,0,1,0,1,0,0,0,快樂的
0,0,0,0,0,0,0,0,0,0,檯面
0,0,0,0,0,0,0,0,0,0,網
0,0,0,0,0,0,0,0,0,0,網格
0,0,0,0,0,0,0,0,0,0,被迷住了
0,0,1,0,0,1,0,0,0,0,混亂
0,0,0,0,0,0,0,0,0,0,信息
0,0,0,0,0,0,0,0,0,1,信使
0,0,1,0,0,1,0,0,0,0,凌亂
0,0,0,0,0,0,0,0,0,0,代謝
0,0,0,0,0,0,0,0,0,0,金屬
0,0,0,0,0,0,0,0,0,0,冶金
0,0,0,0,0,0,0,0,0,0,變態
0,0,0,0,0,0,0,0,0,0,隱喻
0,0,0,0,0,0,0,0,0,0,隱喻的
0,0,0,0,0,0,0,0,0,0,形而上學
0,0,0,0,0,0,0,0,0,0,形而上學
0,0,0,0,0,1,0,0,0,0,轉移
0,0,0,0,0,0,0,0,0,0,流星
0,0,0,0,0,0,0,0,0,0,流星
0,0,0,0,0,0,0,0,0,0,隕石
0,0,0,0,0,0,0,0,0,0,氣象
0,0,0,0,0,0,0,0,0,0,氣象
0,0,0,0,0,0,0,0,0,0,儀表
0,0,0,0,0,1,0,0,0,0,甲醇
0,0,0,0,0,0,0,0,0,0,方法
0,0,0,0,0,0,0,0,0,0,有條不紊
0,0,0,0,0,0,0,0,0,0,細緻
0,0,0,0,0,0,0,0,0,0,公制
0,0,0,0,0,0,0,0,0,0,韻律
0,0,0,0,0,0,0,0,0,0,計量學
0,0,0,0,0,0,0,0,0,0,都會
0,0,0,0,0,0,1,0,0,0,大都會
0,0,0,0,0,0,1,0,0,0,氣概
0,0,0,0,0,0,0,0,0,0,喵喵
0,0,0,0,0,0,0,0,0,0,雲母
0,0,0,0,0,0,0,0,0,0,米克
0,0,0,0,0,0,0,0,0,0,微生物
0,0,0,0,0,0,0,0,0,0,微生物學
0,0,0,0,0,0,0,0,0,0,縮影
0,0,0,0,0,0,0,0,0,0,微克
0,0,0,0,0,0,0,0,0,0,千分尺
0,0,0,0,0,0,0,0,0,0,微米
0,0,0,0,0,0,0,0,0,0,麥克風
0,0,0,0,0,0,0,0,0,1,顯微鏡
0,0,0,0,0,0,0,0,0,0,微觀的
0,0,0,0,0,0,0,0,0,0,顯微鏡下
0,0,0,0,0,0,1,0,0,0,顯微鏡
0,0,0,0,0,0,0,0,0,0,中
0,0,0,0,0,0,0,0,0,0,正午
0,0,0,0,0,0,0,0,0,0,中間
0,0,0,0,0,0,0,0,0,0,中間人
0,0,0,0,0,0,0,0,0,0,米德蘭
0,0,0,0,0,0,0,0,0,0,午夜
0,0,0,0,0,0,0,0,0,0,中間
0,0,0,0,0,0,0,0,0,0,盛夏
0,0,0,0,0,0,0,0,0,0,中途
0,1,0,0,1,1,1,0,0,1,助產士
0,0,0,0,0,0,1,0,0,0,助產士
0,0,0,0,0,0,0,0,0,0,面
1,0,0,1,1,0,1,0,0,1,強大的
0,0,0,0,0,0,0,0,0,0,遷移
0,0,0,0,0,0,0,0,0,0,移民
0,0,0,0,0,0,0,0,0,0,遷徙的
0,0,0,0,0,0,0,0,0,0,麥克風
0,0,1,0,0,1,0,0,0,0,黴菌
0,0,0,0,0,0,0,0,0,0,英里
0,0,0,0,0,0,0,0,0,0,里程
0,0,0,0,0,0,0,0,0,0,里程碑
0,0,0,0,0,0,0,0,0,0,好戰的
0,0,0,1,0,0,0,0,0,0,軍隊
1,0,0,1,0,1,0,1,0,0,民兵
0,0,0,0,0,0,0,0,0,0,牛奶
0,0,0,0,0,0,0,0,0,0,乳白色
0,1,0,0,0,0,0,0,0,0,磨
0,0,0,0,0,0,0,0,0,0,千年
0,0,0,0,0,0,0,0,0,0,毫克
0,0,0,0,0,0,0,0,0,0,毫米
0,0,0,0,0,0,0,0,0,0,百萬
0,0,0,0,0,0,0,0,0,0,百萬富翁
0,0,0,0,0,0,1,0,0,0,啞劇
0,0,0,0,0,0,0,0,0,0,模仿
0,0,0,0,0,0,0,0,0,0,模仿
0,0,0,0,0,1,0,0,1,0,模仿
0,0,0,0,0,0,0,0,0,0,頭腦
0,0,0,0,0,0,0,0,0,0,有心
0,0,0,0,0,0,1,0,0,0,留心
0,0,0,0,0,0,1,0,0,0,正念
0,0,0,0,0,0,0,0,0,0,礦
0,0,0,0,0,0,0,0,0,0,礦工
0,0,0,0,0,0,0,0,0,0,礦物
0,0,0,0,0,0,0,0,0,0,礦物學
0,0,0,0,0,0,0,0,0,0,交融
0,0,0,0,0,0,0,0,0,0,混雜的
0,0,0,0,0,0,0,0,0,0,微型
0,0,0,0,0,0,0,0,0,0,小巴
0,0,0,0,0,0,0,0,0,0,最低限度
0,0,0,0,0,1,0,0,0,0,最小化
0,0,0,0,0,1,0,0,0,0,最低限度
0,0,0,0,0,0,0,0,0,0,部長
0,0,0,0,0,0,0,0,0,0,部長級
0,0,0,0,1,0,1,0,0,1,部
0,0,0,0,0,0,0,0,0,0,小型貨車
0,0,0,0,0,0,0,0,0,0,桃花魚
0,0,0,0,0,0,0,0,0,0,次要的
0,0,0,0,0,1,0,0,0,0,少數民族
0,0,0,0,0,0,0,0,0,0,吟遊詩人
0,0,0,0,0,0,0,0,0,0,薄荷
0,0,0,0,0,0,0,0,0,0,微不足道的
0,0,0,0,0,0,0,0,0,0,分鐘
0,0,0,0,0,0,0,0,0,0,細節
0,0,0,0,0,0,0,0,0,0,米爾
0,1,0,0,1,0,1,0,1,1,奇蹟
0,0,0,0,1,0,1,0,1,0,神奇
0,0,0,0,0,0,0,0,0,0,海市蜃樓
0,0,1,0,0,1,0,0,0,0,泥潭
0,0,0,0,0,0,0,0,0,0,鏡子
0,0,0,0,1,0,1,0,0,0,歡笑
0,0,0,0,0,0,0,0,0,0,挪用
1,0,1,0,0,1,0,0,1,0,不當行為
0,0,0,1,0,1,0,1,0,0,流產
0,0,0,0,0,0,0,0,0,0,各種各樣的
0,0,0,0,0,0,0,0,0,0,雜項
0,0,0,0,0,1,0,0,0,0,惡作劇
0,0,0,0,0,1,0,0,0,0,惡作劇
1,0,1,1,0,1,0,0,0,0,誤解
0,0,1,0,0,1,0,0,0,0,不當行為
0,0,0,0,0,0,0,0,0,0,輕罪
1,0,1,0,0,1,0,1,0,0,悲慘的
0,0,0,0,0,1,0,1,0,0,慘不忍睹
1,0,1,1,0,1,0,1,0,0,苦難
0,0,0,1,0,1,0,1,0,0,不幸
0,0,1,0,0,1,0,0,0,0,被誤導
0,0,1,1,0,1,0,1,1,0,事故
0,0,0,0,0,0,0,0,0,0,誤傳
0,0,0,0,0,1,0,0,0,0,誤解
1,0,0,1,0,1,0,0,0,1,誤導
1,0,1,0,0,1,0,0,0,0,誤導
0,0,0,0,0,1,0,0,0,0,管理不善
0,0,0,0,0,1,0,0,0,0,錯配
0,0,0,0,0,0,0,0,0,0,不匹配
0,0,0,0,0,1,0,0,0,0,用詞不當
1,0,1,0,0,1,0,0,0,0,錯位
0,0,0,0,0,1,0,0,0,0,錯位
0,0,0,0,0,1,0,0,0,0,歪曲
0,0,0,0,0,1,0,1,0,0,虛假陳述
1,0,0,0,0,1,0,0,0,0,歪曲
0,0,0,0,0,0,0,0,0,0,錯過
0,0,0,1,0,0,0,0,0,0,導彈
0,0,0,1,0,1,0,1,0,0,失踪
0,0,0,0,0,0,0,0,0,0,使命
0,0,0,0,0,0,1,0,0,0,傳教士
1,0,1,0,0,1,0,0,0,0,錯報
0,0,0,0,0,0,0,0,0,0,薄霧
0,0,0,0,0,1,0,1,0,0,錯誤
0,0,0,1,0,1,0,0,0,0,錯誤
0,0,0,0,0,0,0,0,0,0,先生
1,0,1,0,0,1,0,0,0,0,情婦
0,0,1,1,0,1,0,0,0,0,不信任
0,0,0,0,0,0,0,0,0,0,濛濛
0,0,0,0,0,1,0,0,0,0,誤解
1,0,0,0,0,1,0,1,0,0,誤解
0,0,0,0,0,1,0,0,0,0,濫用
0,0,1,0,0,1,0,0,0,0,蟎蟲
0,0,0,0,0,0,0,0,0,0,斜接
0,0,0,0,0,0,0,0,0,0,減輕
0,0,0,0,0,0,0,0,0,0,混合
0,0,0,0,0,0,0,0,0,0,混合
0,0,0,0,0,0,0,0,0,0,混合物
0,0,0,1,0,0,0,1,0,0,呻吟
0,0,0,0,0,0,0,0,0,1,護城河
1,0,0,1,0,1,0,0,0,0,暴民
0,1,0,0,0,0,0,0,0,0,移動的
0,0,0,0,0,0,0,0,0,0,流動性
0,0,0,0,0,0,0,0,0,0,動員
0,0,0,0,0,0,0,0,0,0,動員
0,0,1,0,0,1,0,0,0,0,嘲諷
1,0,1,0,0,1,0,1,0,0,嘲弄
0,0,0,0,0,0,0,0,0,0,模態的
0,0,0,0,0,0,0,0,0,0,模態
0,0,0,0,0,0,0,0,0,0,模式
0,0,0,0,0,0,1,0,0,0,模型
0,0,0,0,0,0,0,0,0,0,建模師
0,0,0,0,0,0,1,0,0,0,緩和
0,0,0,0,0,0,0,0,0,0,適度
0,0,0,0,0,0,0,0,0,0,緩和
0,0,0,0,0,0,0,0,0,0,適度
0,0,0,0,0,0,1,0,0,1,主持人
0,0,0,0,0,0,0,0,0,0,現代的
0,0,0,0,0,0,0,0,0,0,現代主義
0,0,0,0,0,0,1,0,0,1,謙虛的
0,0,0,0,0,0,1,0,0,0,謙虛
0,0,0,0,0,0,0,0,0,0,微量
0,0,0,0,0,0,0,0,0,0,可修改
0,0,0,0,0,0,0,0,0,0,修改
0,0,0,0,0,0,0,0,0,0,修改的
0,0,0,0,0,0,0,0,1,0,調整
0,0,0,0,0,0,0,0,0,0,調製
0,0,0,0,0,0,0,0,0,0,調製
0,0,0,0,0,0,0,0,0,0,模塊
0,0,0,0,0,0,0,0,0,0,模量
0,0,0,0,0,0,0,0,0,0,大亨
0,0,0,0,0,0,0,0,0,0,部分
0,0,0,0,0,0,0,0,0,0,濕
0,0,0,0,0,0,0,0,0,0,水分
0,0,0,0,0,0,0,0,0,0,磨牙
0,0,0,0,0,0,0,0,0,0,糖蜜
0,0,0,0,0,0,0,0,0,0,模具
0,0,0,0,0,0,0,0,0,0,模壓
0,0,0,0,0,0,0,0,0,0,成型
0,0,0,0,0,0,0,0,0,0,發霉的
0,0,0,0,0,0,0,0,0,0,分子
0,0,0,0,0,0,0,0,0,0,分子
1,0,1,1,0,1,0,1,0,0,騷擾
0,0,0,0,0,0,0,0,0,0,熔融
0,0,0,0,0,0,0,0,0,0,片刻
0,0,0,0,0,0,0,0,0,0,瞬間
0,0,0,0,0,0,0,0,0,0,重要的
0,1,0,0,0,0,1,0,0,0,勢頭
0,0,0,0,0,0,0,0,0,0,單子
0,0,0,0,0,0,0,0,0,0,君主
0,0,0,0,0,0,0,0,0,0,君主制
0,0,0,0,0,0,0,0,0,0,修道院
0,0,0,0,0,0,0,0,0,0,修道士
0,1,0,0,0,0,1,0,0,0,貨幣
1,1,0,0,1,0,1,0,1,1,錢
0,0,0,0,0,0,1,0,0,1,僧
0,0,0,0,0,0,0,0,0,0,猴
0,0,1,0,0,1,0,0,0,0,單色
0,0,0,0,0,0,0,0,0,1,一夫一妻制
0,0,0,0,0,0,0,0,0,0,會標
0,0,0,0,0,0,0,0,0,0,專著
0,0,0,0,0,0,0,0,0,0,單層
0,0,0,0,0,0,0,0,0,0,獨白
0,0,0,0,0,1,0,0,0,0,壟斷者
0,0,0,0,0,0,0,0,0,0,壟斷
0,0,0,0,0,0,0,0,0,0,單調
0,0,0,0,0,1,0,1,0,0,季風
0,0,0,1,0,1,0,0,0,0,怪物
1,0,1,1,0,1,0,0,1,0,怪物
0,0,0,0,0,0,0,0,0,0,蒙特
0,0,0,0,0,0,0,0,0,0,月
0,0,0,0,0,0,0,0,0,0,每月
0,0,0,0,0,0,1,0,0,0,紀念碑
0,0,0,0,0,0,0,0,0,0,不朽的
0,0,0,0,0,0,0,0,0,0,哞
0,0,0,0,0,0,0,0,0,0,心情
1,0,0,0,0,1,0,1,0,0,喜怒無常
0,0,0,0,0,0,0,0,0,0,月亮
0,0,0,0,0,0,0,0,0,0,月光
0,0,0,0,0,0,0,0,0,0,停泊
0,0,0,0,0,0,0,0,0,0,停泊
0,0,0,0,0,0,0,0,0,1,繫泊
0,0,0,0,0,0,0,0,0,0,荒地
0,0,0,0,0,0,0,0,0,0,駝鹿
0,0,0,0,0,1,0,0,0,0,沒有實際意義
0,0,0,0,0,0,0,0,0,0,已提出
0,0,0,0,0,0,0,0,0,0,拖把
1,0,0,0,0,0,1,0,0,1,道德
0,0,0,0,0,0,1,0,0,1,道德
1,1,1,0,1,0,1,0,1,1,德
0,0,0,0,0,0,0,0,0,0,沼澤
0,0,0,0,0,0,0,0,0,0,暫停
0,0,0,0,0,1,0,1,0,0,病態的
1,0,1,1,0,1,0,1,0,0,發病率
0,0,1,1,0,1,0,1,0,0,停屍房
0,0,0,0,0,1,0,1,0,0,垂死
0,1,0,0,0,0,0,0,0,0,早晨
0,0,0,0,0,0,0,0,0,0,早晨
0,0,0,0,0,1,0,0,0,0,白痴
0,0,0,0,0,1,0,0,0,0,白痴
0,0,0,0,0,0,0,0,0,0,嗎啡
0,0,0,0,0,0,0,0,0,0,態射
0,0,0,0,0,0,0,0,0,0,形態學
0,1,0,0,0,0,0,0,0,0,明天
0,0,0,0,0,1,0,0,0,0,一點點
0,0,0,0,0,1,0,0,0,0,凡人
1,0,0,1,0,1,0,1,0,0,死亡
0,0,0,0,0,0,1,0,0,0,砂漿
0,0,0,1,0,0,0,0,0,0,抵押
0,0,0,0,0,0,0,0,0,1,抵押權人
0,0,0,1,0,0,0,0,0,0,抵押人
0,1,1,1,0,1,0,1,0,0,屈辱
0,0,0,1,0,1,0,1,0,0,太平間
0,0,0,0,0,0,0,0,0,0,馬賽克
1,0,1,0,0,1,0,0,0,0,蚊子
0,0,0,0,0,0,0,0,0,0,苔蘚
0,0,0,0,0,0,0,0,0,0,苔蘚
0,0,0,0,0,0,0,0,0,0,塵埃
0,0,0,0,0,0,0,0,0,0,蛾
0,1,0,0,1,1,1,1,0,1,母親
0,0,0,0,1,0,1,0,0,1,母性
0,1,0,0,0,0,0,0,0,0,運動
0,0,0,0,0,0,0,0,0,0,一動不動
0,0,0,0,0,0,1,0,0,0,動機
0,0,0,0,0,0,0,0,0,0,雜色
0,0,0,0,0,0,0,0,0,0,馬達
0,0,0,0,0,0,0,0,0,0,摩托車
0,0,0,0,0,0,0,0,0,0,摩托車
0,0,0,0,0,0,0,0,0,0,莫特
0,0,0,0,0,0,0,0,0,0,斑駁
0,0,0,0,0,0,0,0,0,0,座右銘
0,0,0,0,0,0,0,0,0,0,模具
0,0,0,0,0,0,0,0,0,0,塚
0,0,0,0,0,0,0,0,0,0,山
0,1,0,0,0,0,0,0,0,0,山
0,0,0,0,0,0,0,0,0,0,登山
0,0,0,0,0,0,0,0,0,0,多山
0,0,0,0,0,1,0,1,0,0,哀悼
1,0,0,1,0,1,0,1,0,0,悲哀
0,0,0,0,0,1,0,1,0,0,喪
0,0,0,0,0,0,0,0,0,0,鼠
0,0,0,0,0,0,0,0,0,0,鬍子
0,0,0,0,0,0,0,0,1,0,嘴
0,0,1,0,0,0,0,0,0,0,滿嘴
0,0,0,0,0,0,0,0,0,0,喉舌
0,0,0,0,0,0,1,0,0,0,活動
0,0,0,0,0,0,0,0,0,0,移動
0,0,0,0,0,0,0,0,0,0,移動
0,0,0,0,0,0,1,0,0,0,搬運工
0,0,0,0,0,0,0,0,0,0,電影
0,0,0,0,0,0,0,0,0,0,移動
0,0,0,0,0,0,0,0,0,0,刈
0,0,1,0,0,1,0,0,0,0,渣
0,0,1,0,0,0,0,0,0,0,粘液
0,0,1,0,0,0,0,0,0,0,粘液
0,0,0,0,0,1,0,0,0,0,泥
0,0,0,0,0,1,0,0,0,0,糊塗
0,0,0,0,0,1,0,0,0,0,糊塗
0,0,1,0,0,1,0,0,0,0,渾
1,0,1,0,0,1,0,0,0,0,莫夫
0,0,0,0,0,0,0,0,0,0,悶悶不樂
0,0,0,0,0,0,0,0,0,0,圍巾
1,0,0,1,0,1,1,1,0,0,馬克杯
1,0,0,0,0,1,0,0,0,1,騾子
0,0,0,0,0,0,0,0,0,0,多邊
0,0,0,0,0,0,0,0,0,0,多
0,0,0,0,0,0,0,0,0,0,多路復用
0,0,0,0,0,0,0,0,0,0,乘法
0,0,0,0,0,0,0,0,0,0,多樣性
0,0,0,0,0,0,0,0,0,0,倍增
0,0,0,0,0,0,0,0,0,0,乘數
0,0,0,0,0,0,0,0,0,0,乘
0,0,0,0,0,0,0,0,0,0,民眾
0,0,0,1,0,1,0,0,0,0,媽媽
0,0,0,0,0,1,0,0,0,0,咕噥
0,0,0,0,0,0,0,0,0,0,木乃伊
0,0,0,0,0,1,0,0,0,0,腮腺炎
0,0,0,0,0,0,0,0,0,0,蒙克
0,0,0,0,0,0,0,0,0,0,世俗的
0,0,0,0,0,0,0,0,0,0,市政
0,0,0,0,0,0,0,0,0,0,自治市
0,0,0,0,0,0,0,0,0,0,壁畫
1,0,1,1,0,1,0,1,1,0,謀殺
1,0,1,1,0,1,0,1,0,0,兇手
1,0,1,1,0,1,0,1,1,0,殺氣騰騰
0,0,1,0,0,1,0,1,0,0,陰暗的
0,0,0,0,0,0,0,0,0,0,雜音
0,0,0,0,0,0,0,0,0,0,肌肉
0,0,0,0,0,0,1,0,0,0,肌肉發達
0,0,0,0,0,0,0,0,0,0,沉思
0,0,0,0,0,0,0,0,0,0,繆斯
0,0,0,0,0,0,0,0,0,0,博物館
0,0,0,0,0,0,0,0,0,0,糊狀
0,0,0,0,0,0,0,0,0,0,蘑菇
0,0,0,0,1,0,1,1,0,0,音樂
1,1,0,0,1,0,1,1,1,1,音樂
0,0,0,0,0,0,0,0,0,0,音樂家
0,0,0,0,0,0,0,0,0,0,沉思
0,0,0,0,0,0,0,0,0,0,麝香
0,0,0,1,0,0,0,0,0,0,滑膛槍
0,0,0,0,0,0,0,0,0,0,平紋細布
0,0,0,0,0,1,0,0,0,0,糊塗
0,0,0,0,0,0,0,0,0,0,野馬
0,0,0,0,0,0,0,0,0,0,芥末
0,0,0,0,0,0,0,0,0,0,鼓起
0,0,1,0,0,1,0,0,0,0,發霉的
0,1,0,0,0,0,1,0,0,0,可變的
0,0,0,0,0,1,0,0,0,0,突變體
0,0,0,0,0,0,0,0,0,0,突變
0,0,1,0,0,1,0,0,0,0,殘缺不全
1,0,1,1,0,1,0,1,0,0,肢解
1,0,1,1,0,1,0,0,1,0,兵變
1,0,0,0,0,1,0,0,0,0,喃喃自語
0,0,0,0,0,0,0,0,0,0,羊肉
0,0,0,0,0,0,1,0,0,0,相互的
0,0,0,0,0,0,0,0,0,0,相互
0,0,0,1,0,1,0,0,0,0,槍口
1,0,0,0,0,1,0,1,0,0,近視
0,0,0,0,0,0,0,0,0,0,近視
0,0,0,0,0,0,0,0,0,0,無數
0,1,0,1,0,0,0,0,1,0,神秘
0,1,0,0,0,0,0,0,1,0,神秘
0,0,0,0,0,0,0,0,1,0,神秘
0,0,0,0,0,0,0,0,0,0,神秘
0,0,0,0,0,0,0,0,0,0,神秘主義
0,0,0,0,0,0,0,0,0,0,神話
0,0,0,0,0,0,0,0,0,0,神話
0,0,0,0,0,0,0,0,0,0,神話
0,0,0,0,0,0,0,0,0,0,神話的
0,0,0,0,0,0,0,0,0,0,神話
0,0,0,0,0,1,0,0,1,0,抓
0,0,0,0,0,1,0,0,0,0,最低點
1,0,0,0,0,1,0,0,0,0,嘮叨
0,0,0,0,0,0,0,0,0,0,指甲
0,0,0,0,0,1,0,0,0,0,幼稚的
0,0,0,0,0,0,0,0,0,0,裸
0,0,0,0,0,0,0,0,0,0,命名為
0,0,1,0,0,1,0,0,0,0,無名
0,0,0,0,0,0,0,0,0,0,同名
0,0,0,0,0,0,0,0,0,0,命名
0,0,0,0,0,0,0,0,0,0,保姆
0,0,0,0,0,0,0,0,0,0,納米
0,0,0,0,1,0,1,0,0,0,小憩
