anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,French Word
0,0,0,0,0,0,0,0,0,0,invisibilité
0,0,0,0,0,0,0,0,0,0,invisible
0,1,0,0,0,0,1,0,0,0,invitation
0,1,0,0,1,0,1,0,1,1,inviter
0,1,0,0,1,0,1,0,1,1,attrayant
0,1,0,0,0,0,0,0,0,1,invocation
0,0,0,0,0,0,0,0,0,0,facture d'achat
0,1,0,0,0,0,0,0,0,0,invoquer
0,0,0,0,0,1,0,0,0,0,involontaire
1,0,0,0,0,1,0,0,0,0,involution
1,0,0,0,0,0,0,0,0,0,participation
0,0,0,0,0,0,0,0,0,0,vers l'intérieur
0,0,0,0,0,0,0,0,0,0,iota
1,0,0,0,0,1,0,0,0,0,furieux
1,0,0,0,0,1,0,0,0,0,colère
0,0,0,0,0,0,0,0,0,0,iridescent
0,0,0,1,0,0,0,0,0,0,iris
0,0,0,0,0,0,1,0,0,1,le fer
0,0,0,0,0,0,0,0,0,0,ironique
0,0,0,0,0,1,0,0,0,0,fers
0,0,0,0,0,0,0,0,0,0,ironie
0,0,0,0,0,0,0,0,0,0,irradiation
0,0,1,1,0,1,0,0,0,0,irrationnel
0,0,0,0,0,1,0,0,0,0,irrationalité
1,0,0,1,0,1,0,1,0,0,irréconciliable
0,0,0,0,0,0,1,0,0,0,irréductible
0,0,0,0,0,0,1,0,0,1,irréfutable
0,0,0,0,0,1,0,0,0,0,irrégulier
0,0,0,0,0,1,0,0,0,0,irrégularité
0,0,0,0,0,0,0,0,0,0,irrégulièrement
0,0,0,0,0,1,0,0,0,0,hors du sujet
0,0,0,1,0,1,0,1,0,0,irréparable
0,0,0,0,0,0,0,0,0,0,irrépressible
0,0,0,0,0,0,0,0,0,0,irrésistible
0,0,0,0,0,0,0,0,0,0,indépendamment
0,0,0,0,0,1,0,0,0,0,irresponsable
0,0,0,0,0,1,0,0,0,0,irrévérencieux
0,0,0,0,0,0,0,0,0,0,irréversible
0,0,0,0,0,1,0,0,0,0,irrévocable
0,0,0,0,0,0,0,0,0,0,irriguer
0,0,0,0,0,0,0,0,0,0,irrigation
1,0,0,0,0,1,0,0,0,0,irritabilité
1,0,0,0,0,1,0,0,0,0,irritable
1,0,1,0,0,1,0,0,0,0,irritant
1,0,1,0,0,1,0,1,0,0,irritation
0,0,0,0,0,0,0,0,0,0,île
0,0,0,0,0,0,0,0,0,0,île
0,0,0,0,0,0,0,0,0,0,îlot
0,0,0,0,0,0,0,1,0,0,isoler
0,0,0,1,0,1,0,1,0,0,isolé
0,0,0,0,0,1,0,1,0,0,isolation
0,0,0,0,0,0,0,0,0,0,isomorphisme
0,0,0,0,0,0,0,0,0,0,isotherme
0,0,0,0,0,0,0,0,0,0,publier
0,0,0,0,0,0,0,0,0,0,démanger
0,0,0,0,0,0,0,0,0,0,démangeaison
0,0,0,0,0,0,0,0,0,0,Objet
0,0,0,0,0,0,0,0,0,0,détailler
0,0,0,0,0,0,0,0,0,0,éléments
0,0,0,0,0,0,0,0,0,0,répéter
0,0,0,0,0,0,0,0,0,0,itération
0,0,0,0,0,0,0,0,0,0,itératif
0,0,0,0,0,0,0,0,0,0,itinérant
0,0,0,0,0,0,0,0,0,0,itinéraire
0,0,0,0,0,0,0,0,0,0,Ivoire
1,0,0,0,0,0,0,0,0,0,coup
0,0,0,0,0,1,0,0,0,0,jacasser
0,0,0,0,0,0,0,0,0,0,jack
0,0,0,0,0,0,0,0,0,0,âne
0,1,0,0,1,0,1,0,1,0,cagnotte
0,0,0,0,0,0,0,0,0,0,crics
0,0,0,0,0,0,0,0,0,0,jade
0,0,0,0,0,0,0,0,0,0,pointe
0,0,0,0,0,0,0,0,0,0,déchiqueté
0,0,0,0,0,0,0,0,0,0,jaguar
0,0,0,1,0,1,0,1,0,0,prison
0,0,0,0,0,0,1,0,0,0,Confiture
0,0,0,0,0,0,0,0,0,0,coincé
0,0,1,0,0,0,0,0,0,0,concierge
0,0,0,0,0,0,0,0,0,0,Japon
0,0,0,0,0,0,0,0,0,0,pot
0,0,0,0,0,1,0,0,0,0,jargon
0,0,0,1,0,1,0,1,0,0,discordant
0,0,0,0,0,0,0,0,0,0,jaspe
0,0,0,1,0,1,0,0,0,0,jaunisse
0,0,0,0,0,0,0,0,0,0,balade
0,0,0,0,0,0,0,0,0,0,javelot
0,0,0,0,0,0,0,0,0,0,mâchoire
0,0,0,1,0,0,0,0,0,0,mâchoires
0,0,0,0,0,0,0,0,0,0,geai
1,0,1,0,0,1,0,0,0,0,jaloux
1,0,1,1,0,1,0,1,0,0,jalousie
0,0,0,0,0,0,0,0,0,0,jeans
0,0,0,0,0,0,0,0,0,0,jeep
0,0,0,0,0,0,0,0,0,0,gelée
0,0,0,0,0,0,0,0,0,0,Jenny
1,0,0,1,0,1,0,0,0,0,compromettre
0,1,0,1,0,1,0,0,0,0,péril
1,0,0,0,0,0,0,0,1,0,secousse
0,0,0,0,0,0,0,0,0,0,Jersey
0,0,0,0,1,0,1,0,1,0,plaisanter
0,0,0,0,0,0,0,0,0,0,fou du roi
0,0,0,0,0,0,0,0,0,0,jet
0,0,0,0,0,0,0,0,0,0,jetée
0,0,0,0,0,0,0,0,0,0,bijou
0,0,0,0,0,0,0,0,0,0,bijoutier
0,0,0,0,0,0,0,0,0,0,bijoux
0,0,0,0,0,0,0,0,0,0,foc
0,0,0,0,0,0,0,0,0,0,instant
0,0,0,0,0,0,0,0,0,0,Jimmy
0,0,0,0,0,0,0,0,0,0,tinter
0,0,0,0,0,0,1,0,0,0,travail
0,0,0,0,0,0,0,0,0,0,sportif
0,0,0,0,0,0,0,0,0,0,jockey
0,0,0,0,0,0,0,0,0,0,faire du jogging
0,0,1,0,0,1,0,0,0,0,Jean
0,0,0,0,0,0,1,0,0,0,rejoindre
0,0,0,0,0,0,1,0,0,0,rejoint
0,0,0,0,0,0,0,0,0,0,joindre
0,0,0,0,0,0,0,0,0,0,découper
0,0,0,0,0,0,0,0,0,0,conjointement
0,0,0,0,0,1,0,0,0,0,plaisanter
0,0,0,0,1,0,1,0,1,0,joker
0,0,0,0,0,0,1,0,0,0,plaisanterie
0,0,0,0,0,0,0,0,1,0,secousse
0,0,0,0,0,1,0,0,0,0,journée
0,0,0,0,0,0,0,0,0,0,iota
0,0,0,0,0,0,0,0,0,0,journal
0,0,0,0,0,0,0,0,0,1,journalisme
0,0,0,0,0,0,1,0,0,0,journaliste
0,1,0,1,1,0,1,0,0,0,périple
0,0,0,0,0,0,0,0,0,1,compagnon
0,0,0,0,1,0,1,0,0,0,jovial
0,0,0,0,1,0,1,0,0,0,joie
0,0,0,0,1,0,1,0,0,1,joyeux
0,0,0,0,1,0,1,0,0,0,joyeux
0,0,0,0,1,0,1,0,1,1,radieux
0,0,0,0,1,0,1,0,1,0,jubilé
0,0,0,0,0,0,0,0,0,0,juge
0,0,0,0,0,0,0,0,0,0,juger
0,0,0,0,0,0,0,0,1,0,jugement
0,1,0,0,0,0,1,0,0,1,judiciaire
0,1,0,0,0,0,0,0,0,1,judiciaire
0,0,0,0,0,0,1,0,0,1,judicieux
0,0,0,0,0,0,0,0,0,0,cruche
0,0,0,0,0,0,0,0,0,0,Jongler
0,0,0,0,0,0,0,0,0,0,jonglerie
0,0,0,0,0,0,0,0,0,0,jus
0,0,0,0,0,0,0,0,0,0,juteux
0,0,0,0,0,1,0,0,0,0,fouillis
0,0,0,0,0,0,0,0,0,0,mélangé
0,0,0,0,0,0,0,0,0,0,géant
0,0,0,0,1,0,1,0,0,0,saut
0,0,0,0,0,0,0,0,0,0,jonction
0,0,0,0,0,0,0,0,0,0,conjoncture
0,0,0,1,0,0,0,0,0,0,jungle
0,0,0,0,0,0,0,0,0,0,junior
0,0,0,0,0,1,0,0,0,0,déchet
0,0,0,0,0,1,0,0,0,0,junte
0,0,0,0,0,0,0,0,0,0,juridique
0,0,0,0,0,0,0,0,0,0,juridiction
0,0,0,0,0,0,0,1,0,0,jurisprudence
0,0,0,0,0,0,0,0,0,1,juriste
0,0,0,0,0,0,0,0,0,1,jury
0,0,0,0,0,0,1,0,0,1,Justice
0,0,0,0,0,0,1,0,0,1,justifiable
0,0,0,0,0,0,1,0,0,0,justification
0,0,0,0,0,0,0,0,0,0,justifier
0,0,0,0,0,0,0,0,0,0,jute
0,0,0,0,0,1,0,0,0,0,juvénile
0,0,0,0,0,0,0,0,0,0,juxtaposition
0,0,0,0,0,0,0,0,0,0,kaiser
0,0,0,0,0,0,0,0,0,0,kaléidoscope
0,0,0,0,0,0,0,0,0,0,kangourou
0,0,0,0,0,0,0,0,0,0,kanji
0,0,0,0,0,0,0,0,0,0,karma
0,0,0,0,0,0,0,0,0,0,kayak
0,0,0,0,0,0,0,0,0,0,Quille
0,0,0,0,0,0,0,0,0,0,gardien
0,0,0,0,0,0,0,0,0,0,en gardant
0,0,0,0,0,0,1,0,0,0,souvenir
0,0,0,0,0,0,0,0,0,0,tonnelet
0,0,0,0,0,0,1,0,0,0,ken
0,0,0,0,0,0,0,1,0,0,chenil
0,0,0,0,0,1,0,0,0,0,noyau
0,0,0,0,0,0,0,0,0,0,noyau
0,0,0,1,0,0,0,0,0,0,kérosène
0,0,0,0,0,0,0,0,0,0,bouilloire
0,0,0,0,0,0,0,0,0,0,clé
0,0,0,0,0,0,0,0,0,0,trou de serrure
0,0,0,0,0,0,1,0,0,0,discours d'ouverture
0,0,0,0,0,0,1,0,0,0,clé de voûte
0,0,0,0,0,0,0,0,0,0,kaki
0,0,0,1,0,0,0,0,0,1,khan
1,0,0,0,0,1,0,0,0,0,donner un coup
1,0,0,0,0,0,0,0,0,0,coups de pied
0,0,0,0,0,0,0,0,0,0,enfant
0,0,0,0,0,0,0,0,0,0,plaisanter
1,0,0,1,0,1,0,1,1,0,kidnapper
0,0,0,1,0,1,0,1,0,0,tuer
1,0,0,1,0,1,0,1,0,0,meurtre
0,0,0,0,0,0,0,0,0,0,four
0,0,0,0,0,0,0,0,0,0,kilogramme
0,0,0,0,0,0,0,0,0,0,kilomètre
0,0,0,0,0,0,0,0,0,0,kilt
0,0,0,0,0,0,0,0,0,0,kimono
0,0,0,0,0,0,0,0,0,0,proche
0,0,0,0,1,0,1,0,0,1,gentil
0,0,0,0,0,0,0,0,0,0,Jardin d'enfants
0,0,0,0,0,0,1,0,0,0,la gentillesse
0,1,0,0,1,0,1,0,0,1,parenté
0,0,0,0,0,0,0,0,0,0,cinématique
0,0,0,0,0,0,1,0,0,0,Roi
0,0,0,0,0,0,0,0,0,0,Royaume
0,0,0,0,0,0,0,0,0,0,entortiller
0,0,0,0,0,0,0,0,0,0,coquin
0,0,0,0,0,0,0,0,0,0,kiosque
0,0,0,0,0,0,0,0,0,0,église
0,1,0,0,1,0,1,0,1,0,embrasser
0,0,0,0,0,0,0,0,0,0,trousse
0,0,0,0,0,0,0,0,0,0,cuisine
0,0,1,0,0,1,0,0,0,0,cerf-volant
0,0,0,0,1,0,1,0,0,1,chaton
0,0,0,0,0,0,1,0,0,0,truc
0,0,0,0,0,0,0,0,0,0,sac à dos
0,0,0,0,0,0,0,0,0,0,pétrir
0,0,0,0,0,0,0,0,0,0,genou
0,0,0,0,0,0,0,0,0,0,s'agenouiller
0,0,0,0,0,0,0,0,0,0,a genou
0,0,0,1,0,1,0,1,0,0,glas
0,0,0,0,0,0,0,0,0,1,culotte
0,0,0,0,0,0,0,0,0,0,couteau
0,0,0,0,0,0,1,0,0,0,Chevalier
0,0,0,0,0,0,0,0,0,0,tricoter
0,0,0,0,0,0,0,0,0,0,bouton
0,0,0,0,0,0,0,0,0,0,frappe
0,0,0,0,0,0,0,0,0,0,monticule
0,0,0,0,0,0,0,0,0,0,nouer
0,0,0,0,0,1,0,0,0,0,noué
0,0,0,0,0,0,1,0,0,0,connaissance
0,0,0,0,0,0,0,0,0,0,sciemment
0,0,0,0,0,0,1,0,0,0,connaissances
0,0,0,0,0,0,0,0,0,0,articulation
0,0,0,0,0,0,0,0,0,0,cos
0,0,0,0,0,0,0,0,0,0,Kris
0,0,0,0,1,0,1,0,0,0,gloire
0,0,0,0,0,0,0,0,0,0,laboratoire
0,0,0,0,0,0,0,0,0,1,étiquette
0,1,0,0,1,0,1,0,1,1,travail
0,0,0,0,0,0,0,0,0,0,laboratoire
0,0,0,0,0,1,0,1,0,0,laborieux
0,0,0,0,0,0,0,0,0,0,ouvrier
0,0,0,0,0,0,0,0,0,0,travaillant
0,0,0,0,0,1,0,0,0,0,laborieux
0,1,0,0,0,1,0,0,0,0,labyrinthe
0,0,0,0,0,0,0,0,0,0,lac
1,0,0,1,0,1,1,1,0,1,dentelle
0,0,0,0,0,1,0,0,0,0,manque
0,0,0,0,0,1,0,0,0,0,manquant
0,0,0,0,0,1,0,0,0,0,terne
0,0,0,0,0,0,0,0,0,0,laque
0,0,0,0,0,0,0,0,0,0,lacrosse
0,0,0,0,0,0,0,0,0,0,garçon
0,0,0,0,0,0,0,0,0,0,échelle
0,0,0,0,0,1,0,0,0,0,chargé
0,0,0,0,0,0,0,0,0,0,chargement
0,0,0,0,0,0,0,0,0,0,louche
0,0,0,0,0,0,0,0,0,0,la demoiselle
0,0,0,0,0,1,0,0,0,0,décalage
1,1,1,0,0,1,0,1,0,0,en retard
0,0,0,0,0,0,0,0,0,0,lagune
0,0,0,0,0,1,0,0,0,0,repaire
0,0,0,0,0,0,0,0,0,0,laïcs
0,0,0,0,0,0,0,0,0,0,Lac
0,0,0,0,0,0,0,0,0,0,lama
0,0,0,0,1,0,1,0,0,1,agneau
0,0,1,1,0,1,0,1,0,0,complainte
0,0,0,0,0,0,0,1,0,0,se lamenter
0,0,0,0,0,0,0,0,0,0,lame
0,0,0,0,0,0,0,0,0,0,feuilleté
0,0,0,0,0,0,0,0,0,0,lampe
0,0,0,0,0,0,0,0,0,0,lance
0,0,0,0,0,0,0,0,0,0,lancier
0,0,0,0,0,0,1,0,0,0,terrain
0,0,0,0,0,0,1,0,0,0,a atterri
0,0,0,0,0,0,0,0,0,0,un atterrissage
0,0,0,0,0,0,0,0,0,0,enclavé
0,0,0,0,0,0,0,0,0,0,propriétaire
0,0,0,0,0,0,0,0,0,1,repère
0,0,0,0,0,0,0,0,0,0,terres
0,0,0,0,0,0,0,0,0,0,paysage
0,0,0,0,0,0,0,0,0,0,aménagement paysager
0,0,0,1,0,1,0,1,0,0,glissement de terrain
0,0,0,0,0,0,0,0,0,0,voie
0,0,0,0,0,0,0,0,0,0,Langue
0,0,0,0,0,1,0,0,0,0,languissant
0,0,0,0,0,1,0,0,0,0,languir
0,0,0,1,0,1,0,1,0,0,languissant
0,0,0,0,0,0,0,0,0,0,dégingandé
0,0,0,0,0,0,0,0,0,0,lanterne
0,0,0,0,0,0,0,0,0,0,tour
0,0,0,0,0,0,0,0,0,0,revers
0,0,0,0,0,1,0,0,0,0,laps
0,0,0,0,0,0,0,0,0,0,expiré
0,0,1,0,0,1,0,0,0,0,vol
0,0,0,0,0,0,0,0,0,0,saindoux
0,0,0,0,0,0,0,0,0,0,cellier
0,0,0,0,0,0,0,0,0,0,grand
0,0,1,0,0,0,0,0,1,1,plus grande
0,0,0,0,0,0,0,0,0,0,largo
0,0,0,0,0,0,0,0,0,0,alouette
0,0,0,0,0,0,0,0,0,0,larve
0,0,0,0,0,0,0,0,0,0,larynx
0,0,0,0,0,0,1,0,0,1,laser
1,0,0,1,0,1,0,0,0,0,fouetter
0,0,0,0,0,0,0,0,0,0,fille
0,0,0,0,0,0,0,0,0,0,lasso
0,0,0,0,0,0,0,0,0,0,durable
0,0,0,0,0,0,0,0,0,0,loquet
0,0,0,0,0,1,0,1,0,0,en retard
0,0,0,0,0,1,0,0,0,0,retard
1,1,1,0,0,1,0,0,1,0,latent
0,0,0,0,0,0,0,0,0,0,latéral
0,0,0,0,0,0,0,0,0,0,latéralement
0,0,0,0,0,0,0,0,0,0,latex
0,0,0,0,0,0,0,0,0,0,tour
0,0,0,0,0,0,0,0,0,0,mousse
0,0,0,0,0,0,0,0,0,0,latitude
0,0,1,0,0,1,0,0,0,0,latrines
0,0,0,0,0,0,0,0,0,0,treillis
0,0,0,0,0,0,1,0,0,0,louable
0,0,0,0,1,0,1,0,1,0,rire
0,0,1,0,0,1,0,0,0,0,ridicule
0,0,0,0,1,0,1,0,0,0,riant
0,1,0,0,1,0,1,0,1,0,rire
0,1,0,0,0,0,1,0,0,0,lancement
0,0,0,0,0,0,0,0,0,0,lessive
0,0,0,0,0,0,1,0,0,1,lauréat
0,0,0,0,0,0,1,0,0,0,laurier
0,0,0,0,1,0,1,0,0,0,lauriers
1,0,0,1,0,1,0,0,0,0,lave
0,0,0,0,0,0,0,0,0,0,lavage
0,0,1,0,0,0,0,0,0,0,toilettes
0,0,0,0,0,0,0,0,0,0,lavande
0,0,0,0,0,0,1,0,0,0,somptueux
0,0,0,0,0,0,0,0,0,1,droit
0,0,0,0,0,0,1,0,0,1,légitime
1,0,0,1,0,1,0,0,0,0,iniquité
0,0,0,0,0,0,0,0,0,0,pelouse
1,0,1,1,0,1,0,1,1,0,procès
1,0,1,1,0,1,0,0,0,0,avocat
0,0,0,0,0,1,0,1,0,0,relâché
0,0,1,1,0,1,0,0,0,0,laxatif
0,0,0,0,0,0,0,0,0,0,allonger
0,0,0,0,0,0,0,0,0,0,couche
0,0,0,0,0,0,0,0,0,0,en couches
0,0,0,0,0,0,0,0,0,0,profane
0,0,0,0,0,1,0,0,0,0,paresseux
0,0,0,0,0,0,0,0,0,0,léa
0,0,0,0,0,0,1,0,0,0,conduire
0,0,0,0,0,0,1,0,0,1,chef
0,0,0,0,0,0,0,0,0,1,premier
0,0,0,0,0,0,0,0,0,0,pistes
0,0,0,0,0,0,0,0,0,0,feuille
0,0,0,0,0,0,0,0,0,0,brochure
0,0,0,0,0,0,0,0,0,0,feuillu
0,0,0,0,0,0,1,0,0,0,ligue
0,0,0,0,0,1,0,0,0,0,fuite
0,0,0,0,0,1,0,0,0,0,fuite
0,0,0,0,0,1,0,0,0,0,qui fuit
0,0,0,0,0,0,0,0,0,0,maigre
0,0,0,0,0,0,0,0,0,0,penché
0,0,0,0,0,0,0,0,0,1,penché
0,0,0,0,0,0,0,0,0,0,saut
0,0,0,0,0,0,1,0,0,0,apprendre
0,0,0,0,0,0,0,0,0,0,appris
0,0,0,0,0,0,0,0,0,0,apprenant
0,0,0,0,0,0,1,0,0,0,apprentissage
0,0,0,0,0,0,0,0,0,0,louer
0,0,0,0,0,0,0,0,0,0,laisse
0,0,0,0,0,0,0,0,0,0,cuir
0,0,0,0,0,0,0,0,0,0,coriace
0,0,0,0,0,1,0,1,1,0,Pars
0,0,0,0,0,0,0,0,0,0,conférence
0,0,0,0,0,0,1,0,0,0,Maître de conférences
0,0,0,0,0,0,0,0,0,0,rebord
0,0,0,0,0,0,0,0,0,0,registre
0,0,0,0,0,0,0,0,0,0,lee
0,0,0,0,0,1,0,0,0,0,sangsue
0,0,1,1,0,1,0,0,0,0,sangsues
0,0,1,0,0,1,0,0,0,0,lorgner
0,0,0,0,0,0,0,0,1,0,méfiant
0,0,0,0,0,0,0,0,0,0,lie
0,0,0,0,0,0,1,0,0,0,marge de manœuvre
0,0,0,0,0,0,0,0,0,0,la gauche
0,0,0,0,0,0,0,0,0,0,jambe
0,0,0,0,0,0,0,0,0,0,héritage
0,0,0,0,0,0,1,0,0,1,juridique
0,0,0,0,0,0,0,0,0,0,légalité
0,0,0,0,0,0,0,0,0,0,légaliser
1,0,0,1,1,0,1,0,0,1,légalisé
0,0,0,0,0,0,0,0,0,0,légalement
0,0,0,0,0,0,0,0,0,0,Légende
0,0,0,0,0,0,1,0,0,0,légendaire
0,0,0,0,0,0,1,0,0,0,lisibilité
0,0,0,0,0,0,1,0,0,0,lisible
0,0,0,0,0,0,0,0,0,0,légion
0,0,0,0,0,0,0,0,0,0,légiférer
0,0,0,0,0,0,0,0,0,0,législation
0,0,0,0,0,0,0,0,0,0,législatif
0,0,0,0,0,0,0,0,0,1,législateur
0,0,0,0,0,0,0,0,0,1,corps législatif
0,0,0,0,0,0,0,0,0,1,légitimité
0,0,0,0,0,0,0,0,0,0,les jambes
0,0,0,0,0,0,0,0,0,0,légumineuse
0,1,0,0,1,0,1,0,1,1,loisirs
0,0,0,0,0,0,1,0,0,0,tranquille
0,0,0,0,0,0,1,0,0,0,lemme
0,0,1,0,0,1,0,0,0,0,citron
0,0,0,0,0,0,0,0,0,0,prêter
0,0,0,0,0,0,0,0,0,1,prêteur
0,0,0,0,0,0,0,0,0,0,prêt
0,0,0,0,0,0,0,0,0,0,longueur
0,0,0,0,0,0,0,0,0,0,allonger
0,0,0,0,0,0,0,0,0,0,allongé
0,0,0,0,0,0,0,0,0,0,rallongement
0,0,0,0,0,0,0,0,0,0,longitudinal
0,0,0,0,0,0,0,0,0,0,longue
0,0,0,0,0,0,0,0,0,0,clémence
0,0,0,0,0,0,1,0,0,0,indulgent
0,0,0,0,0,0,0,0,0,0,lentille
0,0,0,0,0,0,0,0,0,0,léopard
0,0,1,1,0,1,0,1,0,0,lèpre
0,0,0,0,0,0,0,0,0,0,preneur à bail
0,1,0,0,0,1,0,0,0,0,réduire
0,0,0,0,0,0,0,0,0,0,diminution
0,0,1,0,0,1,0,0,0,0,moindre
0,1,0,0,0,0,1,0,0,1,leçon
0,0,0,0,0,0,0,0,0,0,bailleur
0,0,1,1,0,1,0,1,0,0,mortel
0,0,0,0,0,0,0,0,0,0,léthargique
0,0,0,0,0,1,0,1,0,0,léthargie
0,1,0,0,0,0,0,0,0,0,lettre
0,1,0,0,0,0,1,0,0,1,lettré
0,0,0,0,0,0,0,0,0,0,des lettres
0,0,0,0,0,0,0,0,0,0,salade
1,0,0,1,0,1,0,1,0,0,leucémie
0,0,0,0,0,0,0,0,0,1,digue
0,0,0,0,0,0,1,0,0,1,niveau
0,0,0,0,0,0,0,0,0,0,levier
0,0,0,0,0,0,1,0,0,0,effet de levier
0,0,0,0,0,1,0,0,0,0,prélèvement
0,0,1,0,0,1,0,0,0,0,obscène
0,0,0,0,0,0,0,0,0,0,lexique
0,0,0,0,0,0,0,0,0,0,ley
0,0,0,0,0,0,0,0,0,0,Passifs
0,0,0,0,0,0,0,0,0,0,responsabilité
0,0,0,0,0,1,0,0,0,0,liaison
0,0,1,0,0,1,0,0,0,0,menteur
1,0,0,1,0,1,0,0,0,1,calomnie
0,0,0,0,0,0,0,0,0,0,diffamatoire
0,0,0,0,0,1,1,0,0,0,libéral
0,0,0,0,0,0,0,0,0,0,libéralisme
1,1,0,0,1,0,1,0,1,1,libérer
0,1,0,0,1,0,1,0,1,0,libération
0,1,0,0,1,0,1,0,1,1,liberté
0,0,0,0,0,0,0,0,0,0,libido
0,0,0,0,0,0,0,0,0,0,bibliothécaire
0,0,0,0,0,0,1,0,0,0,bibliothèque
0,0,0,0,0,0,0,0,0,0,livret
0,0,0,0,0,0,0,0,0,0,Licence
0,0,0,0,0,0,0,0,0,0,lichen
0,0,1,0,0,1,0,0,0,0,lécher
0,0,0,0,0,0,0,0,0,0,couvercle
1,0,1,0,0,1,0,1,0,0,mentir
0,0,0,0,0,0,0,0,0,0,Liege
0,0,0,0,0,0,0,0,0,0,privilège
0,0,0,0,0,0,0,0,0,0,lieu
0,0,0,0,0,0,0,0,0,1,lieutenant
0,0,0,0,0,0,0,0,0,0,la vie
0,0,0,0,0,0,1,0,0,0,élément vital
0,0,0,0,0,0,0,0,0,0,canot de sauvetage
0,0,0,1,0,1,0,1,0,0,sans vie
0,0,0,0,0,0,0,0,0,0,réaliste
0,0,0,0,0,0,0,0,0,0,à vie
0,0,0,0,0,0,0,0,0,0,durée de vie
0,0,0,0,0,0,0,0,0,0,lever
0,0,0,0,0,0,0,0,0,0,ligament
0,0,0,0,0,0,0,0,0,0,ligature
0,0,0,0,0,0,0,0,0,0,lumière
0,0,0,0,0,0,0,0,0,0,alléger
0,0,0,0,0,0,1,0,0,0,phare
0,0,0,0,0,0,0,0,0,0,légèreté
1,0,0,1,0,0,0,0,1,0,éclair
0,0,0,0,0,0,0,0,0,0,probabilité
0,0,0,0,0,0,0,0,0,0,ressemblance
0,0,0,0,0,0,0,0,0,0,également
0,0,0,0,1,0,1,0,0,1,aimer
0,0,0,0,0,0,0,0,0,0,lilas
0,0,0,0,0,0,0,0,0,0,lis
0,0,0,0,0,0,0,0,0,0,membre
0,0,0,0,0,0,0,0,0,0,limbo
0,0,0,0,0,0,0,0,0,0,limite
0,0,0,0,0,0,0,0,0,0,limitation
1,0,0,0,0,1,0,1,0,0,limité
0,0,0,0,0,0,0,0,0,0,illimité
0,0,0,0,0,0,0,0,0,0,limousine
0,0,0,0,0,1,0,0,0,0,mous
0,0,0,0,0,0,0,0,0,0,lin
0,0,0,0,0,0,0,0,0,0,ligne
0,0,0,0,0,0,0,0,0,0,lignée
0,0,0,0,0,0,0,0,0,0,direct
0,0,0,0,0,0,0,0,0,0,linéaire
0,0,0,0,0,0,0,0,0,0,doublé
0,0,0,0,0,0,0,0,0,0,lin
0,0,0,0,0,0,0,0,0,0,doublure
0,0,0,1,0,0,0,0,0,0,lignes
0,1,0,0,0,0,0,0,0,0,s'attarder
0,0,0,0,0,0,0,0,0,0,jargon
0,0,0,0,0,0,0,0,0,0,lingual
0,0,0,0,0,0,1,0,0,1,linguiste
0,0,0,0,0,0,0,0,0,0,linguistique
0,0,0,0,0,0,0,0,0,0,linguistique
0,0,0,0,0,0,0,0,0,0,Doublure
0,0,0,0,0,0,0,0,0,0,lien
0,0,0,0,0,0,0,0,0,0,linoléum
0,0,0,0,0,1,0,0,0,0,peluche
0,0,0,1,0,0,1,0,0,0,lion
0,0,0,0,0,0,0,0,0,0,lèvre
0,0,0,0,0,0,0,0,0,0,rouge à lèvres
0,0,0,0,0,0,0,0,0,0,liquéfaction
0,0,0,0,0,0,0,0,0,0,liquéfié
0,0,0,0,0,0,0,0,0,0,liqueur
0,0,0,0,0,0,0,0,0,0,liquide
0,0,0,0,0,0,0,0,0,0,liquider
0,0,0,0,0,0,0,0,0,0,liquidation
0,0,0,0,0,0,0,0,0,0,liquidateur
0,0,0,0,0,0,0,0,0,0,liquidité
1,0,0,0,1,1,0,1,0,0,alcool
0,0,0,0,0,0,0,0,0,0,zézayer
0,0,0,0,0,0,0,0,0,0,liste
0,0,0,0,0,0,0,0,0,0,Ecoutez
0,0,0,0,0,0,0,0,0,0,auditeur
0,0,0,0,0,0,0,0,0,0,référencement
0,0,0,0,0,1,0,1,0,0,indifférent
0,0,0,0,0,0,0,0,0,0,litanie
0,0,0,0,0,0,0,0,0,0,au sens propre
0,0,0,0,0,0,0,0,0,0,littéraire
0,0,0,0,0,0,0,0,0,0,Littérature
0,0,0,0,0,0,1,0,0,0,souple
0,0,0,0,0,0,0,0,0,0,lithographier
0,0,0,0,0,0,0,0,0,0,lithographie
0,0,0,0,0,0,0,0,0,0,lithologie
0,0,0,0,0,0,0,0,0,0,lithosphère
0,0,0,0,0,1,0,0,0,0,plaideur
1,1,1,1,0,1,0,1,0,0,plaider
0,0,0,0,0,1,0,0,0,0,litige
1,0,1,0,0,1,0,0,0,0,litigieux
0,0,0,0,0,1,0,0,0,0,litière
0,0,0,0,0,0,0,0,0,0,littoral
0,0,0,0,0,0,0,0,0,0,liturgie
0,0,0,0,0,0,0,0,0,0,moyens de subsistance
0,0,0,0,0,0,0,0,0,0,livrée
1,0,1,0,0,1,0,0,0,0,livide
0,0,0,0,0,0,0,0,0,0,vivant
0,0,0,0,0,0,0,0,0,0,lama
0,0,0,0,0,0,0,0,0,0,charger
0,0,0,0,0,1,0,0,0,0,miche de pain
0,0,0,0,0,1,0,0,0,0,flâneur
0,0,0,0,0,0,0,0,0,0,terreau
